Sentence #,Word,NER Label,,
Sentence: 146, offer, B-Responsibility,,
Sentence: 147, recommendations, I-Responsibility,,
Sentence: 148, on, O,,
Sentence: 149, savings, B-Skill,,
Sentence: 150, investments, I-Skill,,
Sentence: 151, and, O,,
Sentence: 152, retirement, B-Skill,,
Sentence: 153, planning, I-Skill,,
,,,,
Sentence: 154, Java, B-Designation,,
Sentence: 155, Developer, I-Designation,,
Sentence: 156, Java, B-Designation,,
Sentence: 157, Backend, I-Designation,,
Sentence: 158, Developer, I-Designation,,
Sentence: 159, Java, B-Role,,
Sentence: 160, Backend, I-Role,,
Sentence: 161, Developers, I-Role,,
Sentence: 162, specialize, B-Responsibility,,
Sentence: 163, in, O,,
Sentence: 164, building, B-Responsibility,,
Sentence: 165, the, O,,
Sentence: 166, server-side, I-Responsibility,,
Sentence: 167, components, I-Responsibility,,
Sentence: 168, of, O,,
Sentence: 169, software, B-Skill,,
Sentence: 170, applications, I-Skill,,
Sentence: 171, using, O,,
Sentence: 172, Java, B-Tool,,
Sentence: 173, They, O,,
Sentence: 174, work, B-Responsibility,,
Sentence: 175, on, O,,
Sentence: 176, database, B-Skill,,
Sentence: 177, integration, I-Skill,,
Sentence: 178, server, B-Skill,,
Sentence: 179, logic, I-Skill,,
Sentence: 180, and, O,,
Sentence: 181, performance, B-Responsibility,,
Sentence: 182, optimization, I-Responsibility,,
Sentence: 183, to, O,,
Sentence: 184, ensure, B-Responsibility,,
Sentence: 185, efficient, I-Responsibility,,
Sentence: 186, and, O,,
Sentence: 187, reliable, I-Responsibility,,
Sentence: 188, backend, B-Skill,,
,,,,
,,,,
Sentence: 1, Purchasing, B-Designation,,
Sentence: 2, Agent, I-Designation,,
Sentence: 3, Inventory, B-Designation,,
Sentence: 4, Manager, I-Designation,,
Sentence: 5, An, O,,
Sentence: 6, Inventory, B-Role,,
Sentence: 7, Manager, I-Role,,
Sentence: 8, oversees, B-Responsibility,,
Sentence: 9, inventory, B-Skill,,
Sentence: 10, levels, I-Skill,,
Sentence: 11, coordinates, B-Responsibility,,
Sentence: 12, stock, B-Skill,,
Sentence: 13, movements, I-Skill,,
Sentence: 14, and, O,,
Sentence: 15, optimizes, B-Responsibility,,
Sentence: 16, inventory, B-Skill,,
Sentence: 17, control, I-Skill,,
Sentence: 18, procedures, I-Skill,,
Sentence: 19, to, O,,
Sentence: 20, ensure, B-Responsibility,,
Sentence: 21, efficient, I-Responsibility,,
Sentence: 22, stock, B-Skill,,
Sentence: 23, management, I-Skill,,
Sentence: 24, and, O,,
Sentence: 25, product, B-Skill,,
Sentence: 26, availability, I-Skill,,
,,,,
Sentence: 27, Social, B-Designation,,
Sentence: 28, Worker, I-Designation,,
Sentence: 29, Mental, B-Designation,,
Sentence: 30, Health, I-Designation,,
Sentence: 31, Counselor, I-Designation,,
Sentence: 32, Offer, B-Responsibility,,
Sentence: 33, counseling, B-Skill,,
Sentence: 34, and, O,,
Sentence: 35, therapy, B-Skill,,
Sentence: 36, services, I-Skill,,
Sentence: 37, to, O,,
Sentence: 38, individuals, O,,
Sentence: 39, couples, O,,
Sentence: 40, or, O,,
Sentence: 41, groups, O,,
Sentence: 42, helping, B-Responsibility,,
Sentence: 43, them, O,,
Sentence: 44, address, B-Skill,,
Sentence: 45, mental, B-Skill,,
Sentence: 46, health, I-Skill,,
Sentence: 47, concerns, I-Skill,,
,,,,
Sentence: 48, UX, B-Designation,,
Sentence: 49, Researcher, I-Designation,,
Sentence: 50, Usability, B-Designation,,
Sentence: 51, Analyst, I-Designation,,
Sentence: 52, Evaluate, B-Responsibility,,
Sentence: 53, and, O,,
Sentence: 54, improve, I-Responsibility,,
Sentence: 55, the, O,,
Sentence: 56, usability, B-Skill,,
Sentence: 57, of, O,,
Sentence: 58, websites, B-Responsibility,,
Sentence: 59, and, O,,
Sentence: 60, applications, I-Responsibility,,
Sentence: 61, through, O,,
Sentence: 62, user, B-Skill,,
Sentence: 63, testing, I-Skill,,
Sentence: 64, and, O,,
Sentence: 65, analysis, I-Skill,,
,,,,
Sentence: 66, Landscape, B-Designation,,
Sentence: 67, Architect, I-Designation,,
Sentence: 68, Residential, B-Designation,,
Sentence: 69, Landscape, I-Designation,,
Sentence: 70, Designer, I-Designation,,
Sentence: 71, Create, B-Responsibility,,
Sentence: 72, aesthetically, B-Responsibility,,
Sentence: 73, pleasing, I-Responsibility,,
Sentence: 74, and, O,,
Sentence: 75, functional, I-Responsibility,,
Sentence: 76, landscape, B-Skill,,
Sentence: 77, designs, I-Skill,,
Sentence: 78, for, O,,
Sentence: 79, residential, B-Skill,,
Sentence: 80, properties, I-Skill,,
,,,,
Sentence: 81, Software, B-Designation,,
Sentence: 82, Architect, I-Designation,,
Sentence: 83, Solution, B-Designation,,
Sentence: 84, Architect, I-Designation,,
Sentence: 85, A, O,,
Sentence: 86, Solution, B-Role,,
Sentence: 87, Architect, I-Role,,
Sentence: 88, designs, B-Responsibility,,
Sentence: 89, and, O,,
Sentence: 90, develops, I-Responsibility,,
Sentence: 91, effective, I-Responsibility,,
Sentence: 92, solutions, I-Responsibility,,
Sentence: 93, for, O,,
Sentence: 94, complex, B-Skill,,
Sentence: 95, business, I-Skill,,
Sentence: 96, problems, I-Skill,,
Sentence: 97, leveraging, B-Skill,,
Sentence: 98, technology, I-Skill,,
Sentence: 99, and, O,,
Sentence: 100, aligning, B-Responsibility,,
Sentence: 101, them, O,,
Sentence: 102, with, O,,
Sentence: 103, the, O,,
Sentence: 104, organizations, B-Responsibility,,
Sentence: 105, goals, I-Responsibility,,
Sentence: 106, and, O,,
Sentence: 107, objectives, I-Responsibility,,
,,,,
Sentence: 108, Supply, B-Designation,,
Sentence: 109, Chain, I-Designation,,
Sentence: 110, Manager, I-Designation,,
Sentence: 111, Logistics, B-Designation,,
Sentence: 112, Manager, I-Designation,,
Sentence: 113, A, O,,
Sentence: 114, Logistics, B-Role,,
Sentence: 115, Manager, I-Role,,
Sentence: 116, oversees, B-Responsibility,,
Sentence: 117, the, O,,
Sentence: 118, movement, B-Skill,,
Sentence: 119, and, O,,
Sentence: 120, storage, I-Skill,,
Sentence: 121, of, O,,
Sentence: 122, goods, I-Skill,,
Sentence: 123, in, O,,
Sentence: 124, a, O,,
Sentence: 125, supply, B-Skill,,
Sentence: 126, chain, I-Skill,,
Sentence: 127, They, O,,
Sentence: 128, plan, B-Responsibility,,
Sentence: 129, implement, I-Responsibility,,
Sentence: 130, and, O,,
Sentence: 131, manage, I-Responsibility,,
Sentence: 132, the, O,,
Sentence: 133, efficient, I-Responsibility,,
Sentence: 134, transportation, B-Skill,,
Sentence: 135, and, O,,
Sentence: 136, distribution, I-Skill,,
Sentence: 137, of, O,,
Sentence: 138, products, I-Skill,,
,,,,
Sentence: 139, Financial, B-Designation,,
Sentence: 140, Planner, I-Designation,,
Sentence: 141, Tax, B-Designation,,
Sentence: 142, Planner, I-Designation,,
Sentence: 143, Assist, B-Responsibility,,
Sentence: 144, clients, O,,
Sentence: 145, with, O,,
Sentence: 146, tax, B-Skill,,
Sentence: 147, planning, I-Skill,,
Sentence: 148, minimize, B-Responsibility,,
Sentence: 149, tax, B-Skill,,
Sentence: 150, liabilities, I-Skill,,
Sentence: 151, and, O,,
Sentence: 152, stay, B-Responsibility,,
Sentence: 153, up-to-date, I-Responsibility,,
Sentence: 154, with, O,,
Sentence: 155, tax, B-Skill,,
Sentence: 156, laws, I-Skill,,
Sentence: 157, and, O,,
Sentence: 158, regulations, I-Skill,,
,,,,
Sentence: 159, Marketing, B-Designation,,
Sentence: 160, Specialist, I-Designation,,
Sentence: 161, Digital, B-Designation,,
Sentence: 162, Marketing, I-Designation,,
Sentence: 163, Specialist, I-Designation,,
Sentence: 164, Digital, B-Role,,
Sentence: 165, Marketing, I-Role,,
Sentence: 166, Specialists, I-Role,,
Sentence: 167, create, B-Responsibility,,
Sentence: 168, and, O,,
Sentence: 169, execute, I-Responsibility,,
Sentence: 170, online, B-Skill,,
Sentence: 171, marketing, I-Skill,,
Sentence: 172, campaigns, I-Skill,,
Sentence: 173, They, O,,
Sentence: 174, utilize, B-Responsibility,,
Sentence: 175, digital, B-Skill,,
Sentence: 176, channels, I-Skill,,
Sentence: 177, like, O,,
Sentence: 178, social, B-Skill,,
Sentence: 179, media, I-Skill,,
Sentence: 180, email, I-Skill,,
Sentence: 181, and, O,,
Sentence: 182, SEO, I-Skill,,
Sentence: 183, to, O,,
Sentence: 184, reach, B-Responsibility,,
Sentence: 185, target, B-Skill,,
Sentence: 186, audiences, I-Skill,,
Sentence: 187, generate, B-Responsibility,,
Sentence: 188, leads, I-Responsibility,,
Sentence: 189, and, O,,
Sentence: 190, improve, B-Responsibility,,
,,,,
Sentence: 1, Nurse, B-Designation,,
Sentence: 2, Practitioner, I-Designation,,
Sentence: 3, Family, B-Designation,,
Sentence: 4, Nurse, I-Designation,,
Sentence: 5, Practitioner, I-Designation,,
Sentence: 6, Family, B-Role,,
Sentence: 7, Nurse, I-Role,,
Sentence: 8, Practitioners, I-Role,,
Sentence: 9, specialize, O,,
Sentence: 10, in, O,,
Sentence: 11, family-centered, O,,
Sentence: 12, healthcare, B-Responsibility,,
Sentence: 13, providing, B-Responsibility,,
Sentence: 14, comprehensive, I-Responsibility,,
Sentence: 15, medical, I-Responsibility,,
Sentence: 16, care, I-Responsibility,,
Sentence: 17, to, O,,
Sentence: 18, individuals, O,,
Sentence: 19, of, O,,
Sentence: 20, all, O,,
Sentence: 21, ages, O,,
Sentence: 22, within, O,,
Sentence: 23, a, O,,
Sentence: 24, family, O,,
Sentence: 25, context, O,,
,,,,
Sentence: 26, Executive, B-Designation,,
Sentence: 27, Assistant, I-Designation,,
Sentence: 28, Office, B-Designation,,
Sentence: 29, Manager, I-Designation,,
Sentence: 30, Office, B-Role,,
Sentence: 31, Managers, I-Role,,
Sentence: 32, oversee, B-Responsibility,,
Sentence: 33, daily, I-Responsibility,,
Sentence: 34, office, I-Responsibility,,
Sentence: 35, operations, I-Responsibility,,
Sentence: 36, including, O,,
Sentence: 37, supervising, B-Responsibility,,
Sentence: 38, staff, I-Responsibility,,
Sentence: 39, managing, B-Responsibility,,
Sentence: 40, facilities, I-Responsibility,,
Sentence: 41, and, O,,
Sentence: 42, ensuring, B-Responsibility,,
Sentence: 43, efficient, I-Responsibility,,
Sentence: 44, workflow, I-Responsibility,,
Sentence: 45, They, O,,
Sentence: 46, may, O,,
Sentence: 47, also, O,,
Sentence: 48, handle, B-Responsibility,,
Sentence: 49, budgeting, I-Responsibility,,
Sentence: 50, resource, B-Skill,,
Sentence: 51, allocation, I-Skill,,
Sentence: 52, and, O,,
Sentence: 53, office, B-Responsibility,,
Sentence: 54, policies, I-Responsibility,,
,,,,
Sentence: 55, Systems, B-Designation,,
Sentence: 56, Engineer, I-Designation,,
Sentence: 57, Cloud, B-Designation,,
Sentence: 58, Systems, I-Designation,,
Sentence: 59, Engineer, I-Designation,,
Sentence: 60, As, O,,
Sentence: 61, a, O,,
Sentence: 62, Cloud, B-Role,,
Sentence: 63, Systems, I-Role,,
Sentence: 64, Engineer, I-Role,,
Sentence: 65, you, O,,
Sentence: 66, will, O,,
Sentence: 67, be, O,,
Sentence: 68, responsible, O,,
Sentence: 69, for, O,,
Sentence: 70, designing, B-Responsibility,,
Sentence: 71, implementing, I-Responsibility,,
Sentence: 72, and, O,,
Sentence: 73, managing, I-Responsibility,,
Sentence: 74, cloud, B-Skill,,
Sentence: 75, infrastructure, I-Skill,,
Sentence: 76, solutions, I-Skill,,
Sentence: 77, You, O,,
Sentence: 78, will, O,,
Sentence: 79, work, B-Responsibility,,
Sentence: 80, with, O,,
Sentence: 81, cloud, B-Skill,,
Sentence: 82, platforms, I-Skill,,
Sentence: 83, like, O,,
Sentence: 84, AWS, B-Tool,,
Sentence: 85, Azure, B-Tool,,
Sentence: 86, or, O,,
Sentence: 87, GCP, B-Tool,,
Sentence: 88, to, O,,
Sentence: 89, build, B-Responsibility,,
Sentence: 90, scalable, I-Responsibility,,
Sentence: 91, and, O,,
Sentence: 92, reliable, I-Responsibility,,
Sentence: 93, systems, I-Responsibility,,
Sentence: 94, Your, O,,
Sentence: 95, role, O,,
Sentence: 96, involves, O,,
Sentence: 97, optimizing, B-Responsibility,,
Sentence: 98, cloud, B-Skill,,
Sentence: 99, resources, I-Skill,,
Sentence: 100, ensuring, B-Responsibility,,
Sentence: 101, security, I-Responsibility,,
Sentence: 102, and, O,,
Sentence: 103, troubleshooting, B-Responsibility,,
Sentence: 104, issues, I-Responsibility,,
Sentence: 105, to, O,,
Sentence: 106, maintain, B-Responsibility,,
Sentence: 107, high, I-Responsibility,,
Sentence: 108, system, I-Responsibility,,
Sentence: 109, availability, I-Responsibility,,
Sentence: 110, and, O,,
Sentence: 111, performance, I-Responsibility,,
,,,,
Sentence: 112, Account, B-Designation,,
Sentence: 113, Manager, I-Designation,,
Sentence: 114, Client, B-Designation,,
Sentence: 115, Relationship, I-Designation,,
Sentence: 116, Manager, I-Designation,,
Sentence: 117, Build, B-Responsibility,,
Sentence: 118, and, O,,
Sentence: 119, maintain, I-Responsibility,,
Sentence: 120, strong, I-Responsibility,,
Sentence: 121, client, I-Responsibility,,
Sentence: 122, relationships, I-Responsibility,,
Sentence: 123, understand, B-Responsibility,,
Sentence: 124, their, O,,
Sentence: 125, needs, I-Responsibility,,
Sentence: 126, and, O,,
Sentence: 127, ensure, B-Responsibility,,
Sentence: 128, client, I-Responsibility,,
Sentence: 129, satisfaction, I-Responsibility,,
,,,,
Sentence: 130, Account, B-Designation,,
Sentence: 131, Executive, I-Designation,,
Sentence: 132, Key, B-Designation,,
Sentence: 133, Account, I-Designation,,
Sentence: 134, Executive, I-Designation,,
Sentence: 135, A, O,,
Sentence: 136, Key, B-Role,,
Sentence: 137, Account, I-Role,,
Sentence: 138, Executive, I-Role,,
Sentence: 139, manages, B-Responsibility,,
Sentence: 140, strategic, I-Responsibility,,
Sentence: 141, accounts, I-Responsibility,,
Sentence: 142, for, O,,
Sentence: 143, a, O,,
Sentence: 144, company, O,,
Sentence: 145, They, O,,
Sentence: 146, build, B-Responsibility,,
Sentence: 147, strong, I-Responsibility,,
Sentence: 148, client, I-Responsibility,,
Sentence: 149, relationships, I-Responsibility,,
Sentence: 150, and, O,,
Sentence: 151, work, B-Responsibility,,
Sentence: 152, to, O,,
Sentence: 153, expand, B-Responsibility,,
Sentence: 154, business, I-Responsibility,,
Sentence: 155, opportunities, I-Responsibility,,
Sentence: 156, within, O,,
Sentence: 157, these, O,,
Sentence: 158, key, O,,
Sentence: 159, accounts, O,,
,,,,
Sentence: 160, Legal, B-Designation,,
Sentence: 161, Assistant, I-Designation,,
Sentence: 162, Paralegal, B-Designation,,
Sentence: 163, Assist, B-Responsibility,,
Sentence: 164, lawyers, I-Responsibility,,
Sentence: 165, with, O,,
Sentence: 166, legal, B-Skill,,
Sentence: 167, research, I-Skill,,
Sentence: 168, document, B-Responsibility,,
Sentence: 169, preparation, I-Responsibility,,
Sentence: 170, and, O,,
Sentence: 171, case, B-Responsibility,,
Sentence: 172, management, I-Responsibility,,
Sentence: 173, in, O,,
Sentence: 174, law, B-Skill,,
Sentence: 175, firms, I-Skill,,
Sentence: 176, or, O,,
Sentence: 177, legal, I-Skill,,
Sentence: 178, departments, I-Skill,,
,,,,
Sentence: 179, UX/UI, B-Designation,,
Sentence: 180, Designer, I-Designation,,
Sentence: 181, User, B-Designation,,
Sentence: 182, Interface, I-Designation,,
Sentence: 183, Designer, I-Designation,,
Sentence: 184, User, B-Role,,
Sentence: 185, Interface, I-Role,,
Sentence: 186, Designers, I-Role,,
Sentence: 187, focus, B-Responsibility,,
Sentence: 188, on, O,,
Sentence: 189, the, O,,
,,,,
Sentence: 1, UX, B-Designation,,
Sentence: 2, Researcher, I-Designation,,
Sentence: 3, Usability, B-Designation,,
Sentence: 4, Analyst, I-Designation,,
Sentence: 5, Evaluate, B-Responsibility,,
Sentence: 6, and, O,,
Sentence: 7, improve, I-Responsibility,,
Sentence: 8, the, O,,
Sentence: 9, usability, B-Skill,,
Sentence: 10, of, O,,
Sentence: 11, websites, B-Responsibility,,
Sentence: 12, and, O,,
Sentence: 13, applications, I-Responsibility,,
Sentence: 14, through, O,,
Sentence: 15, user, B-Skill,,
Sentence: 16, testing, I-Skill,,
Sentence: 17, and, O,,
Sentence: 18, analysis, I-Skill,,
,,,,
Sentence: 19, Brand, B-Designation,,
Sentence: 20, Ambassador, I-Designation,,
Sentence: 21, Brand, B-Designation,,
Sentence: 22, Promoter, I-Designation,,
Sentence: 23, Brand, B-Role,,
Sentence: 24, Promoters, I-Role,,
Sentence: 25, are, O,,
Sentence: 26, responsible, O,,
Sentence: 27, for, O,,
Sentence: 28, promoting, B-Responsibility,,
Sentence: 29, a, O,,
Sentence: 30, companys, B-Responsibility,,
Sentence: 31, brand, I-Responsibility,,
Sentence: 32, or, O,,
Sentence: 33, products, I-Responsibility,,
Sentence: 34, They, O,,
Sentence: 35, engage, B-Responsibility,,
Sentence: 36, with, O,,
Sentence: 37, the, O,,
Sentence: 38, target, B-Skill,,
Sentence: 39, audience, I-Skill,,
Sentence: 40, create, B-Responsibility,,
Sentence: 41, marketing, B-Skill,,
Sentence: 42, strategies, I-Skill,,
Sentence: 43, and, O,,
Sentence: 44, build, B-Responsibility,,
Sentence: 45, brand, I-Responsibility,,
Sentence: 46, awareness, I-Responsibility,,
,,,,
Sentence: 47, Process, B-Designation,,
Sentence: 48, Engineer, I-Designation,,
Sentence: 49, Chemical, B-Designation,,
Sentence: 50, Engineer, I-Designation,,
Sentence: 51, Chemical, B-Role,,
Sentence: 52, Engineers, I-Role,,
Sentence: 53, design, B-Responsibility,,
Sentence: 54, and, O,,
Sentence: 55, oversee, I-Responsibility,,
Sentence: 56, processes, B-Responsibility,,
Sentence: 57, for, O,,
Sentence: 58, the, O,,
Sentence: 59, production, B-Skill,,
Sentence: 60, of, O,,
Sentence: 61, chemicals, I-Skill,,
Sentence: 62, and, O,,
Sentence: 63, related, I-Skill,,
Sentence: 64, products, I-Skill,,
Sentence: 65, They, O,,
Sentence: 66, conduct, B-Responsibility,,
Sentence: 67, experiments, I-Responsibility,,
Sentence: 68, analyze, B-Responsibility,,
Sentence: 69, data, I-Responsibility,,
Sentence: 70, and, O,,
Sentence: 71, develop, B-Responsibility,,
Sentence: 72, processes, I-Responsibility,,
Sentence: 73, to, O,,
Sentence: 74, optimize, B-Responsibility,,
Sentence: 75, production, I-Responsibility,,
Sentence: 76, ensure, B-Responsibility,,
Sentence: 77, safety, I-Responsibility,,
Sentence: 78, and, O,,
Sentence: 79, minimize, B-Responsibility,,
Sentence: 80, environmental, I-Responsibility,,
Sentence: 81, impact, I-Responsibility,,
,,,,
Sentence: 82, HR, B-Designation,,
Sentence: 83, Coordinator, I-Designation,,
Sentence: 84, Benefits, B-Designation,,
Sentence: 85, Coordinator, I-Designation,,
Sentence: 86, Benefits, B-Role,,
Sentence: 87, Coordinators, I-Role,,
Sentence: 88, administer, B-Responsibility,,
Sentence: 89, employee, B-Responsibility,,
Sentence: 90, benefit, I-Responsibility,,
Sentence: 91, programs, I-Responsibility,,
Sentence: 92, including, O,,
Sentence: 93, health, B-Skill,,
Sentence: 94, insurance, I-Skill,,
Sentence: 95, retirement, B-Skill,,
Sentence: 96, plans, I-Skill,,
Sentence: 97, and, O,,
Sentence: 98, other, I-Skill,,
Sentence: 99, perks, I-Skill,,
